date,time,temp,weather,planting,yr_restored,burn_stat,trap_num,tag_num,capture_type,species,sex,age,female_cond,Weight_g,tl_mm,rhf_mm,bl_mm,notes,Initials
5/4/2024,7:17AM,49,sunny,HF,2013,B,A5,1366,N,P.man,F,A,L,28,52,16,60,9g,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,HF,2013,B,E5,,TNC,,,,,,,,,,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,HF,2013,B,C2,1383,N,P.man,M,A,,29,52,16,58,10g,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,HF,2013,B,E1,1399,N,P.man,F,A,L,27,52,15,53,11g,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,SB,2009,B,A1,1379,N,P.man,M,SA,,30,51,16,57,16g,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,SBEE,2009,B,D5,,TNC,,,,,,,,,,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,SBEE,2009,B,D1,,TNC,,,,,,,,,,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,SBEE,2009,B,D2,1446,N,P.man,F,A,,26,51,16,56,9g,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,SBEE,2009,B,A1,1468,N,P.man,F,A,P,34,48,15,58,14g,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,TC,2002.5,NB,C2,1435,N,P.man,F,A,P,26,56,14,57,10g,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,TCE,2002.5,NB,B3,,TNC,,,,,,,,,,"LS, JW, AP, TL"
5/4/2024,7:17AM,49,sunny,TCE,2002.5,NB,D2,1444,N,P.leu,F,A,L,27,31,18,58,"9g, tail bobbed","LS, JW, AP, TL"
5/5/2024,7:00AM,,,HF,2013,B,A5,1366,R,P.man,F,A,L,30,52,16,60,10g,"LS, AS, JW"
5/5/2024,7:00AM,,,HF,2013,B,A3,,TNC,,,,,,,,,,"LS, AS, JW"
5/5/2024,7:00AM,,,HF,2013,B,A1,1415,N,P.man,F,A,P,26,48,16,52,10g,"LS, AS, JW"
5/5/2024,7:00AM,,,HF,2013,B,C1,1399,R,P.man,F,A,L,26,52,15,53,10g,"LS, AS, JW"
5/5/2024,7:00AM,,,HF,2013,B,E1,1383,R,P.man,M,A,,30,52,16,58,11g,"LS, AS, JW"
5/5/2024,7:00AM,,,SB,2009,B,A4,1404,N,P.man,F,A,P,45,55,15,62,15g,"LS, AS, JW"
5/5/2024,7:00AM,,,SB,2009,B,E1,1328,N,P.man,M,SA,,25,51,16,54,11g,"LS, AS, JW"
5/5/2024,7:00AM,,,SB,2009,B,B4,1327,N,P.man,F,SA,,25,40,15,56,10g,"LS, AS, JW"
5/5/2024,7:00AM,,,SB,2009,B,D4,1390,N,P.man,M,SA,,26,48,15,51,9g,"LS, AS, JW"
5/5/2024,7:00AM,,,SB,2009,B,D3,1358,N,P.man,M,A,,32,55,16,62,11g,"LS, AS, JW"
5/5/2024,7:00AM,,,SBEE,2009,B,D5,1392,N,P.man,F,A,L,29,49,14,54,11g,"LS, AS, JW"
5/5/2024,7:00AM,,,SBEE,2009,B,B1,,TNC,,,,,,,,,,"LS, AS, JW"
5/5/2024,7:00AM,,,SBEE,2009,B,B5,,TNC,,,,,,,,,,"LS, AS, JW"
5/5/2024,7:00AM,,,SBEE,2009,B,E5,,TNC,,,,,,,,,,"LS, AS, JW"
5/5/2024,7:00AM,,,SBEE,2009,B,B2,1384,N,P.man,M,A,,29,45,15,58,10g,"LS, AS, JW"
5/5/2024,7:00AM,,,SBEE,2009,B,B4,1446,R,P.man,F,A,,27,51,16,56,9g,"LS, AS, JW"
5/5/2024,7:00AM,,,SBEW,,B,C2,1472,N,P.man,M,A,,27,55,16,55,9g,"LS, AS, JW"
5/5/2024,7:00AM,,,TC,2002.5,NB,E3,1449,N,P.man,F,A,P,25,56,15,55,9g,"LS, AS, JW"
5/5/2024,7:00AM,,,TCE,2002.5,NB,C1,,TNC,,,,,,,,,,"LS, AS, JW"
5/5/2024,7:00AM,,,TCE,2002.5,NB,D2,1444,R,P.leu,F,A,L,30,31,18,58,9g,"LS, AS, JW"
5/5/2024,7:00AM,,,WH,1992,B,C1,1368,N,P.leu,M,A,,38,70,18,75,"9g, hair sample","LS, AS, JW"
5/6/2024,7:29AM,51,sunny,HF,2013,B,A5,1324,N,P.man,M,A,,37,46,15,59,14g,"LS, AT"
5/6/2024,7:29AM,51,sunny,HF,2013,B,A4,,TNC,,,,,,,,,,"LS, AT"
5/6/2024,7:29AM,51,sunny,HF,2013,B,A1,1351,N,P.man,F,A,L,25,51,15,53,9g,"LS, AT"
5/6/2024,7:29AM,51,sunny,HF,2013,B,D1,,TNC,,,,,,,,,,"LS, AT"
5/6/2024,7:29AM,51,sunny,HF,2013,B,C3,1367,N,P.man,,J,,22,34,14,39,15g,"LS, AT"
5/6/2024,7:29AM,51,sunny,HF,2013,B,C4,1419,N,P.man,F,A,PL,28,53,15,53,10g,"LS, AT"
5/6/2024,7:29AM,51,sunny,SB,2009,B,C1,1405,N,P.man,F,A,P,29,43,15,58,11g,"LS, AT"
5/6/2024,7:29AM,51,sunny,SB,2009,B,B4,1438,N,P.man,M,A,,24,54,15,58,9g,"LS, AT"
5/6/2024,7:29AM,51,sunny,SB,2009,B,D4,1327,R,P.man,F,SA,,21,40,15,56,9g,"LS, AT"
5/6/2024,7:29AM,51,sunny,SBEE,2009,B,B5,,TNC,,,,,,,,,,"LS, AT"
5/6/2024,7:29AM,51,sunny,SBEE,2009,B,B1,,TNC,,,,,,,,,,"LS, AT"
5/6/2024,7:29AM,51,sunny,SBEE,2009,B,B2,1446,R,P.man,F,A,,25,51,16,56,10g,"LS, AT"
5/6/2024,7:29AM,51,sunny,SBEE,2009,B,B3,1384,R,P.man,M,A,,33,45,15,58,12g,"LS, AT"
5/6/2024,7:29AM,51,sunny,SBEW,,B,D5,1455,N,P.man,M,A,,30,56,15,58,12g,"LS, AT"
5/6/2024,7:29AM,51,sunny,TC,2002.5,NB,C4,1363,N,M.och,F,A,P,33,25,13,74,"9g, hair sample","LS, AT"
5/6/2024,7:29AM,51,sunny,TC,2002.5,NB,C3,1294,N,M.och,F,A,P,39,25,15,73,"12g, hair sample","LS, AT"
5/6/2024,7:29AM,51,sunny,TCE,2002.5,NB,A5,1412,N,P.leu,M,A,,33,66,18,56,"13g, hair sample","LS, AT"
5/6/2024,7:29AM,51,sunny,TCE,2002.5,NB,E3,1429,N,R.meg,M,A,,22,59,14,48,"11g, hair sample","LS, AT"
5/6/2024,7:29AM,51,sunny,TCE,2002.5,NB,D4,1444,R,P.leu,F,A,L,41,31,18,58,"22g, hair sample","LS, AT"
5/6/2024,7:29AM,51,sunny,TCE,2002.5,NB,B3,1296,N,M.och,M,A,,38,25,18,69,"12g, hair sample","LS, AT"
5/7/2024,8:51AM,61,overcast,TCE,2002.5,NB,A5,1469,R,P.leu,M,A,,29,62,17,55,"10g, prev #1412","HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,TCE,2002.5,NB,D2,,T,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,TCE,2002.5,NB,E1,,T,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,TCE,2002.5,NB,C5,1429,R,R.meg,M,A,,19,59,14,48,9g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,TCE,2002.5,NB,E3,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,TC,2002.5,NB,E5,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,TC,2002.5,NB,C2,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,TC,2002.5,NB,A3,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SB,2009,B,A1,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SB,2009,B,C5,1438,R,P.man,M,A,,26,54,15,58,10g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SB,2009,B,D4,1468,R,P.man,F,A,P,31,48,15,58,10g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SB,2009,B,E1,1316,N,P.man,M,A,,35,55,15,56,14g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SB,2009,B,B4,,E,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SBEE,2009,B,D5,1460,N,P.man,F,A,L,27,50,15,53,9g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SBEE,2009,B,B4,1446,R,P.man,F,A,,26,51,16,56,9g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SBEE,2009,B,B5,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SBEE,2009,B,D2,1361,N,P.man,F,SA,,27,44,14,50,12g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,SBEW,,B,B1,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,HF,2013,B,E5,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,HF,2013,B,A3 ,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,HF,2013,B,A4,1324,R,P.man,M,A,,32,46,15,59,11g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,HF,2013,B,C3,1432,N,P.man,M,A,,25,51,16,58,9g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,HF,2013,B,C1,1383,R,P.man,M,A,,30,52,16,58,10g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,HF,2013,B,A1,1343,N,P.man,F,A,L,22,48,15,48,11g,"HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,WH,1992,B,C1,1377,R,P.leu,M,A,,42,66,18,66,"12g, prev #1368 ","HJK, ERS, LS, AT"
5/7/2024,8:51AM,61,overcast,WH,1992,B,C3,,TNC,,,,,,,,,,"HJK, ERS, LS, AT"
5/8/2024,7:50AM,,sunny,HF,2013,B,A3,,TNC,,,,,,,,,,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,HF,2013,B,B3,1324,R,P.man,M,A,,28,46,15,59,10g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,L,2001,NB,C2,1402,N,P.man,M,A,,30,54,16,60,11g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,L,2001,NB,D5,1461,N,M.och,F,A,,24,21,16,62,"9g, hair sample","LS, AT, JZ"
5/8/2024,7:50AM,,sunny,L,2001,NB,D2,1371,N,P.man,F,A,PL,31,50,15,55,13g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,WH,1992,B,C1,1391,R,P.leu,M,A,,41,64,17,67,10g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,WH,1992,B,D4,1375,N,P.leu,F,A,PL,44,10,17,65,"16g, short tail, hair sample","LS, AT, JZ"
5/8/2024,7:50AM,,sunny,SB,2009,B,C1,1389,N,P.man,M,A,,31,55,15,60,11g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,SB,2009,B,D4,1438,R,P.man,M,A,,26,54,15,58,9g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,SBEE,2009,B,B2,,TNC,,,,,,,,,,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,SBEE,2009,B,B4,1446,R,P.man,F,A,,26,51,16,56,9g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,SBEE,2009,B,D3,1384,R,P.man,M,A,,30,45,15,58,9g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,SBEW,,B,A4,1445,N,P.man,F,A,PL,26,56,15,60,10g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,TC,2002.5,NB,C2,1285,N,M.och,M,A,,37,25,15,81,"10g, hair sample","LS, AT, JZ"
5/8/2024,7:50AM,,sunny,TCE,2002.5,NB,A5,1469,R,P.leu,M,A,,30,62,17,55,10g,"LS, AT, JZ"
5/8/2024,7:50AM,,sunny,TCE,2002.5,NB,D3,1386,N,Z.hud,M,A,,25,110,26,64,"9g, hair sample","LS, AT, JZ"
5/8/2024,7:50AM,,sunny,TCE,2002.5,NB,B3,1296,R,M.och,M,A,,39,25,18,69,14g,"LS, AT, JZ"
5/9/2024,8:56AM,63,rainy,WH,1992,B,E5,1421,N,P.leu,F,A,P,40,10,18,62,"11g, short tail","LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,WH,1992,B,E1,1471,N,P.leu,F,A,L,36,70,18,62,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,HF,2013,B,D1,1427,N,P.man,F,A,L,27,51,15,55,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,HF,2013,B,E3,1335,N,P.man,M,A,,25,47,15,55,11g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,HF,2013,B,E1,1365,N,P.man,F,A,PL,30,51,15,52,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,HF,2013,B,A4,1324,R,P.man,M,A,,27,46,15,59,,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,L,2001,NB,C1,1293,N,R.meg,F,A,L,22,62,13,43,hair sample,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,L,2001,NB,D5,1394,N,M.och,M,A,,22,21,16,54,"10g, hair sample","LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,SB,2009,B,B3,1337,N,P.man,F,A,P,32,44,15,62,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,SB,2009,B,A5,1438,R,P.man,M,A,,27,54,15,58,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,SBEE,2009,B,B4,1446,R,P.man,F,A,,25,51,16,56,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,SBEE,2009,B,B3,1417,N,P.man,M,A,,30,55,16,55,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,SBEE,2009,B,B1,,TNC,,,,,,,,,,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TC,2002.5,NB,A1,1409,N,R.meg,F,A,L,20,50,14,53,"9g, hair sample","LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TC,2002.5,NB,C4,1467,N,M.och,F,A,,34,20,15,66,"9g, prev hair sample","LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TC,2002.5,NB,C5,1456,N,,M,A,,25,51,17,53,12g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TC,2002.5,NB,D3,1449,R,P.man,F,A,P,23,56,15,55,10g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TC,2002.5,NB,C4,1294,R,M.och,F,A,P,35,25,15,73,9g,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TCE,2002.5,NB,B3,,TNC,,,,,,,,,,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TCE,2002.5,NB,A5,,TNC,,,,,,,,,,"LS, AT, MM, MT"
5/9/2024,8:56AM,63,rainy,TCE,2002.5,NB,D2,1444,R,P.leu,F,A,L,33,31,18,58,10g,"LS, AT, MM, MT"
5/10/2024,7:05AM,,,WH,1992,B ,E1,,R,P.leu,,,,38,,,,"10g, microbob","LS, AP, JZ"
5/10/2024,7:05AM,,,WH,1992,B ,A3,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,WH,1992,B ,B2,,N,P.leu,M,A,,37,5,16,53,"14g, very short tail","LS, AP, JZ"
5/10/2024,7:05AM,,,HF,2013,B ,A4,1324,R,P.man,M,A,,27,48,15,59,11g,"LS, AP, JZ"
5/10/2024,7:05AM,,,HF,2013,B ,C3,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,HF,2013,B ,A3,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,HF,2013,B ,E1,1383,R,P.man,M,A,,29,52,16,58,11g,"LS, AP, JZ"
5/10/2024,7:05AM,,,HF,2013,B ,B1,1353,N,P.man,F,A,P,37,54,16,58,16g,"LS, AP, JZ"
5/10/2024,7:05AM,,,HF,2013,B ,D1,1427,R,P.man,F,A,L,28,51,15,55,10g,"LS, AP, JZ"
5/10/2024,7:05AM,,,L,2001,NB,D5,1342,N,M.och,F,A,PL,50,33,18,85,9g,"LS, AP, JZ"
5/10/2024,7:05AM,,,L,2001,NB,C5,1336,N,M.och,M,A,,45,39,18,77,9g,"LS, AP, JZ"
5/10/2024,7:05AM,,,L,2001,NB,C5,,N,M.och,,J,,22,25,16,55,9g,"LS, AP, JZ"
5/10/2024,7:05AM,,,SB,2009,B,D2,1337,R,P.man,F,A,P,30,44,15,62,10g,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEE,2009,B,A4,1406,N,P.man,M,A,,36,54,16,57,16g,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEE,2009,B,E1,1438,R,P.man,M,A,,24,54,15,58,10g,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEE,2009,B,B2,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEE,2009,B,B4,1446,R,P.man,F,A,,24,51,16,56,9g,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEE,2009,B,D3,,E,B.brev,,,,,,,,escaped,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEE,2009,B,B5,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEW,,B,A4,1445,R,P.man,F,A,PL,26,56,15,60,9g,"LS, AP, JZ"
5/10/2024,7:05AM,,,SBEW,,B,D3,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,TC,2002.5,NB,D4,1458,N,P.man,M,A,,30,37,15,49,10g,"LS, AP, JZ"
5/10/2024,7:05AM,,,TC,2002.5,NB,C3,1467,R,M.och,F,A,,42,20,15,66,10g,"LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,A5,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,C1,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,B4,,TNC,,,,,,,,,,"LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,A3,1447,N,Z.hud,M,A,,27,110,24,59,"9g, hair sample","LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,E2,1470,N,Z.hud,M,A,,28,115,26,53,"10g, hair sample","LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,C2,1378,R,R.meg,F,A,L,22,58,14,52,9g,"LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,D2,1469,R,P.leu,M,A,,30,62,17,55,9g,"LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,D3,1444,R,P.leu,F,A,L,35,31,18,58,10g,"LS, AP, JZ"
5/10/2024,7:05AM,,,TCE,2002.5,NB,B3,1296,R,M.och,M,A,,33,25,18,69,9g,"LS, AP, JZ"
5/11/2024,7:19AM,51,windy,WH,1992,B,B2,1290,N,P.leu,M,A,,31,75,19,62,9g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,WH,1992,B,B1,1322,N,P.leu,M,A,,31,21,18,63,9g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,WH,1992,B,C1,1331,N,P.leu,F,A,PL,38,61,18,59,10g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,L,2001,NB,D3,1303,N,M.och,F,A,PL,55,29,15,90,"11g, hair sample","LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,L,2001,NB,C2,1336,R,M.och,M,A,,51,39,18,77,15g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,L,2001,NB,C3,1291,N,P.man,M,A,,29,54,15,55,10g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,SB,2009,B,A3,1400,N,P.man,M,A,,31,56,16,57,12g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,SB,2009,B,A5,1327,R,P.man,F,SA,,30,40,15,56,11g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,SB,2009,B,C5,1438,R,P.man,M,A,,24,54,15,58,10g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,SBEE,2009,B,B5,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,SBEE,2009,B,B1,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,SBEE,2009,B,E3,1298,N,P.man,M,A,,34,48,15,58,12g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,TCE,2002.5,NB,C5,,T,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,TCE,2002.5,NB,D3,1469,R,P.leu,M,A,,33,62,17,55,10g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,TCE,2002.5,NB,E3,,R,,,,,26,,,,11g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,TCE,2002.5,NB,C3,1456,R,,M,A,,25,51,17,53,11g,"LS, AP, JZ, TL, MT"
