date,time,temp,weather,planting,yr_restored,burn_stat,trap_num,tag_num,capture_type,species,sex,age,female_cond,Weight_g,tl_mm,rhf_mm,bl_mm,notes,Initials
5/11/2024,7:19AM,51,windy,TCE,2002.5,NB,E1,1444,R,P.leu,F,A,L,33,31,18,58,10g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,TC,2002.5,NB,C4,1294,R,M.och,F,A,P,36,25,13,74,10g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,TC,2002.5,NB,C3,,T,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,B5,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,B4,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,B3,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,A3,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,C2,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,B2,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,D2,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,D3,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,D4,,TNC,,,,,,,,,,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,A4,1324,R,P.man,M,A,,27,46,15,59,11g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,A1,1463,N,P.man,F,A,,24,49,16,55,11g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,C3,,N,P.man,,J,,18,37,12,47,"11g, too little for tag","LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,B1,1427,R,P.man,F,A,L,27,51,15,55,9g,"LS, AP, JZ, TL, MT"
5/11/2024,7:19AM,51,windy,HF,2013,B,C4,1396,N,P.man,M,SA,,21,47,15,48,9g,"LS, AP, JZ, TL, MT"
7/13/2024,7:09AM,70,sunny,WH,1992,B,A3,105,N,P.leu,M,A,,43,61,17,55,25g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,WH,1992,B,A2,1475,N,P.leu,F,A,L,44,62,17,52,30g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,WH,1992,B,B2,74,N,P.leu,M,A,,37,61,20,64,11g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,WH,1992,B,D5,,TNC,,,,,,,,,,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,WH,1992,B,E2,,TNC,,,,,,,,,,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,WH,1992,B,D3,,E,P.leu,,,,,,,,no tail,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,WH,1992,B,E3,1436,N,P.man,F,A,L,26,60,17,52,13g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,L,2001,NB,D3,1333,N,P.leu,F,A,PL,29,70,17,60,10g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,L,2001,NB,A5,1382,N,P.man,M,A,,30,55,15,60,10g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,HF,,B,E5,1324,R,P.man,M,A,,31,52,15,58,12g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,SBEE,2009,B,B1,1438,R,P.man,M,A,,30,50,15,58,14g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,SBEW,,B,A1,,TNC,,,,,,,,,,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,SBEW,,B,A2,248,N,P.man,M,A,,33,58,15,62,15g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,SBEW,,B,A4,1387,N,P.man,M,A,,33,53,15,58,16g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,TC,2002.5,NB,B4,1467,R,M.och,F,A,PL,44,25,15,83,10g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,TC,2002.5,NB,C3,256,N,M.och,M,A,,42,30,15,90,10g,"LS, AP, JL"
7/13/2024,7:09AM,70,sunny,TCE,2002.5,NB,B4,141,N,P.man,M,A,,30,60,15,52,14g,"LS, AP, JL"
7/14/2024,8:00AM,,rain,WH,1992,B,B4,1411,N,P.leu,M,A,,31,60,18,57,9g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,WH,1992,B,C5,45,N,P.leu,M,A,,30,65,17,58,9g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,WH,1992,B,B2,1440,N,P.leu,M,A,,34,61,18,61,9g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,WH,1992,B,A3,1414,N,P.leu,M,SA,,23,66,17,49,9g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,WH,1992,B,D4,,N,P.leu,M,A,,33,,,,"9g, short tail","LS, TL, JZ"
7/14/2024,8:00AM,,rain,WH,1992,B,D2,1443,N,P.leu,M,A,,,54,18,51,9g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,SB,2009,B,A5,,D,,,,,,,,,deceaced ,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,SB,2009,B,A3,,TNC,,,,,,,,,,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,SBEE,2009,B,B5,1374,N,P.man,M,A,,33,46,15,62,11g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,SBEW,,B,A5,1448,N,P.man,M,A,,29,51,15,56,10g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,TCE,2002.5,NB,B4,250,N,P.leu,M,A,,33,69,18,56,14g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,TCE,2002.5,NB,B2,141,R,P.man,M,A,,26,60,15,52,10g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,TCE,2002.5,NB,E3,1459,N,P.leu,F,A,PL,33,35,17,52,10g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,TCE,2002.5,NB,C2,65,N,P.leu,M,A,,32,73,17,58,10g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,L,2001,NB,B3,1416,N,P.leu,F,A,PL,30,75,17,51,10g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,HF,2013,B,C5,1428,N,P.man,M,A,,27,58,15,63,11g,"LS, TL, JZ"
7/14/2024,8:00AM,,rain,HF,2013,,D2,,TNC,,,,,,,,,,"LS, TL, JZ"
7/15/2024,7:00AM,72,sunny,WH,1992,B,E5,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,D4,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,E1,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,A3,1381,N,P.leu,F,SA,,25,63,17,55,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,A2,1373,N,P.leu,M,A,,30,73,19,51,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,A1,1391,R,P.leu,M,A,,47,81,19,65,18g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,E2,1475,R,P.leu,F,A,L,25,62,17,52,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,D3,129,N,P.leu,M,A,,28,65,18,58,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,B2,159,N,P.leu,M,A,,38,65,18,60,17g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,B4,,R,,,,,,,,,no tail,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,B3,1331,R,P.leu,M,A,,35,69,18,61,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,D2,1280,N,P.leu,M,A,,32,69,17,59,14g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,WH,1992,B,C2,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SB,2009,B,D3,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SB,2009,B,D5,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SB,2009,B,E5,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SB,2009,B,C4,210,N,M.och,M,A,,42,37,15,82,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SB,2009,B,B4,1438,R,P.man,M,A,,25,53,15,55,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SBEE,2009,B,A5,1306,N,P.man,M,A,,32,48,15,59,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SBEE,2009,B,B2,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SBEW,,B,A5,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SBEW,,B,B5,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,SBEW,,B,A4,1448,R,P.man,M,A,,27,51,15,56,11g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,TC,2002.5,NB,C3,256,R,M.och,M,A,,43,30,15,90,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,TC,2002.5,NB,B2,1359,N,P.man,M,A,,25,48,15,52,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,TC,2002.5,NB,A4,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,TCE,2002.5,NB,C2,1464,N,P.leu,M,A,,30,71,19,58,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,TCE,2002.5,NB,B2,141,R,P.man,M,A,,26,60,15,52,11g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,L,2001,NB,A4,,TNC,,,,,,,,,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,L,2001,NB,C5,1382,R,P.man,M,A,,31,55,15,60,11g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,L,2001,NB,D2,1625,N,I.tri,M,A,,,100,35,120,,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,HF,2013,B,E5,1439,N,M.och,M,A,,49,29,15,90,11g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,HF,2013,B,E3,1324,R,P.man,M,A,,30,52,15,58,10g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,HF,2013,B,E1,1401,N,P.man,M,A,,30,48,15,53,11g,"LS, DM, AF"
7/15/2024,7:00AM,72,sunny,HF,2013,B,D2,,TNC,,,,,,,,,,"LS, DM, AF"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,E5,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,E3,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,B3,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,B1,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,B4,,R,,,,,32,,,,"10g, no tail","LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,E1,1475,R,P.leu,F,A,L,26,62,17,52,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,D1,190,N,P.leu,M,A,,33,58,19,65,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,A3,1381,R,P.leu,F,SA,,24,63,17,55,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,A2,109,N,P.leu,M,A,,29,71,19,52,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,A1,1391,R,P.leu,M,A,,39,81,19,65,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,C3,129,R,P.leu,M,A,,27,65,18,58,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,D2,1347,N,P.leu,M,A,,27,59,17,52,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,WH,1992,B,D4,1434,N,P.leu,M,A,,28,70,19,56,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SB,2009,B,A5,,E,,,,,,,,,escaped,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SB,2009,B,C5,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SB,2009,B,C2,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SBEE,2009,B,B5,1446,R,P.man,F,A,L,28,57,15,52,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SBEE,2009,B,C5,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SBEE,2009,B,C4,,TNC,,,,,,,,,,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SBEW,,B,E1,1423,N,P.man,F,A,,23,49,15,51,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SBEW,,B,B3,1299,N,P.man,F,A,,26,57,15,56,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SBEW,,B,A2,1465,N,P.man,M,A,,26,58,15,54,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,SBEW,,B,A4,1448,R,P.man,M,A,,25,51,15,56,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,TC,2002.5,NB,B3,256,R,M.och,M,A,,42,30,15,90,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,TC,2002.5,NB,B4,1467,R,M.och,F,A,PL,41,25,15,83,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,TCE,2002.5,NB,B2,141,R,P.man,M,A,,28,60,15,52,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,TCE,2002.5,NB,B4,1385,N,P.leu,M,A,,27,75,18,58,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,TCE,2002.5,NB,C4,165,N,P.leu,M,A,,29,68,17,54,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,HF,2013,B,C4,1398,N,M.och,M,A,,55,25,16,80,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,HF,2013,B,A3,1450,N,M.och,F,A,L,55,33,15,80,10g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,HF,2013,B,A4,1431,N,M.och,F,A,PL,50,30,15,79,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,HF,2013,B,A5,1439,R,M.och,M,A,,45,29,15,90,11g,"LS, AP, KE, JL, AL"
7/16/2024,7:25AM,68,cloudy,L,2001,NB,C5,1382,R,P.man,M,A,,30,55,15,60,10g,"LS, AP, KE, JL, AL"
7/17/2024,7:07AM,65,sunny,WH,1992,B,E3,,TNC,,,,,,,,,,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,E2,,TNC,,,,,,,,,,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,C2,,TNC,,,,,,,,,,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,D3,,TNC,,,,,,,,,,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,A3,253,N,P.leu,F,A,,27,70,17,52,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,D2,1407,N,P.leu,M,A,,32,60,19,61,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,A1,1391,R,P.leu,M,A,,38,81,19,65,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,B3,29,N,P.leu,M,A,,28,71,18,59,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,B4,,R,,,,,30,,,,"10g, no tail","LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,D4,129,R,P.leu,M,A,,28,65,18,58,11g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,WH,1992,B,D5,1284,N,P.leu,F,A,L,25,55,18,50,11g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,SB,2009,B,A3,1376,N,M.och,F,A,L,55,31,15,70,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,SB,2009,B,B5,1438,R,P.man,M,A,,27,53,15,55,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,SB,2009,B,B4,1426,N,M.och,M,A,,47,35,16,85,14g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,SBEE,2009,B,E5,1446,R,P.man,F,A,L,28,51,15,60,11g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,SBEE,2009,B,E4,1422,N,M.och,M,A,,37,39,15,70,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,SBEW,,B,A2,1448,R,P.man,M,A,,27,51,15,56,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,SBEW,,B,E1,1468,N,P.man,F,SA,,22,53,15,53,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,TC,2002.5,NB,D1,1467,R,M.och,F,A,PL,37,25,15,83,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,TC,2002.5,NB,D4,1285,R,M.och,M,A,,45,28,15,81,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,TCE,2002.5,NB,E3,1459,R,P.leu,F,A,PL,31,35,17,52,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,TCE,2002.5,NB,C2,165,R,P.leu,M,A,,26,68,17,59,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,TCE,2002.5,NB,B2,141,R,P.man,M,A,,25,60,15,52,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,L,2001,NB,A1,1382,R,P.man,M,A,,26,55,15,60,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,L,2001,NB,B4,1430,N,M.och,M,A,,33,28,16,67,12g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,HF,2013,B,A3,1450,R,M.och,F,A,L,55,33,15,80,10g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,HF,2013,B,C5,1428,R,P.man,M,A,,30,58,15,63,13g,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,HF,2013,B,A4,,TNC,,,,,,,,,,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,HF,2013,B,B3,,TNC,,,,,,,,,,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,HF,2013,B,D3,,TNC,,,,,,,,,,"LS, DM, JS"
7/17/2024,7:07AM,65,sunny,HF,2013,B,D2,,TNC,,,,,,,,,,"LS, DM, JS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,C4,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,E5,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,E3,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,E2,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,E1,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,C2,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,B2,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,D3,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,A3,,R,P.leu,M,A,,30,,,,"10g, no tail","LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,D5,110,N,P.leu,M,A,,28,76,18,59,11g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,D4,129,R,P.leu,M,A,,27,65,18,58,10g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,A1,1331,R,P.leu,M,A,,31,69,18,61,10g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,B3,1313,N,P.leu,M,A,,31,74,18,60,10g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,D2,1433,N,P.leu,F,A,,24,60,17,51,11g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,WH,1992,B,D1,,E,,,,,,,,,escaped,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,HF,2013,B,A5,230,N,P.man,M,A,,26,55,15,52,10g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,HF,2013,B,A2,1427,R,P.man,F,A,PL,33,55,15,65,13g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,HF,2013,B,A4,,TNC,,,,,,,,,,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,HF,2013,B,B3,1450,R,M.och,F,A,L,44,31,15,83,11g,"LS, KE, AL, CS"
7/18/2024,7:15AM,59,sunny,L,2001,NB,D2,1430,R,M.och,M,A,,30,34,16,65,10g,"LS, KE, AL, CS"
